"product_id","product_title","star_rating","review_date","review_headline","review_body","helpful_votes"
"B00TI6TASK","MSI GE Series GE70 Apache Pro-681 17.3-Inch Gaming Laptop (Aluminum Black)","5","2015-07-01","Very nice laptop","I was lucky enough to get this while the price was listed at $999, but it has still exceeded my expectations and I would have gladly payed current price for it. So far every game I've thrown at it has survived at med-high to max settings. The included Nvidia GeForce Experience includes a game optimization center which is very helpful for getting the most out of games without fiddling with the individual settings in-game. Turbofan button is also very nice and I'm surprised I don't see it on more laptops (it is loud but if that bothers you don't use it, duh)  The disk drive does feel VERY flimsy, but I download most of my games anyway. As some others have said the trackpad is kind of annoying, you do get used to it eventually, but I would still recommend using a mouse instead.","2"
"B004G603E2","CM Storm SF-19 Gaming Laptop Cooling Pad with Two 140mm Turbine Fans (SGA-4000-KKNF1)","5","2015-07-02","Would recommend to friends","Big, bulky and does the job.  Would recommend to friends.","0"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","4","2015-07-03","Excellent computer, my only issue is with the intel ...","Excellent computer, my only issue is with the intel dualband wireless-n 7260 network adapter. It's sometimes causes limited or no connectivity issues when trying to connect to my WiFi. I've looked for hotfixes but everything I've found seems to be inconsistent.  it might be caused by the pre-installed windows 8.1 OS. I'm waiting for Windows 10 to confirm this. It loads fast and it can handle most games on ultra settings, including your mmo's. Only has one audio port and lacks an output port. Make sure you buy a quality cooling fan cause this thing puts out heat. Smudges very easily, but the computer performance will help you overlook it. All in all, great buy.","0"
"B00MM2WA8O","Acer Aspire V3-572G-54S6 Gaming Laptop - 15.6"" WLED Backlit Screen, 4th Gen Intel Core i5-4210U (1.70GHz), 8GB DDR3L Memory, 1TB HDD, 2GB NVIDIA GeForce GT 840M Graphics, Windows 8.1","2","2015-07-04","Beware of the charger","I love the computer itself, and that's why it's getting two stars.  I purchased this laptop six months ago, and have been completely happy with it, it runs great and is amazing with games. For the past month I have been having issues with the charger. I thought maybe something was wrong with my charge port since I believed the charger was in good condition. But soon I would learn this is not the case.  On a hunch, I tried my mother's charger (she has an acer laptop as well) and it worked perfectly. When I started to compare my charger to hers,  I realized that my charger looked like a knock off.  First off, every laptop I've owned, and every laptop I've seen, the little box attached to the charger has a little light that indicates whether or not the cord has power. My charger has no such light. And now it's stopped working completely.  Whoever manufactured it, does not manufacture for Acer.  So now I'm left with a knock off charger that doesn't work, I'm sharing a charger with my mom, and will have to pay 60-80 for a new charger. Not happy at all.","0"
"B00TI6TASK","MSI GE Series GE70 Apache Pro-681 17.3-Inch Gaming Laptop (Aluminum Black)","5","2015-07-04","Five Stars","Very happy, no complaints. Product was delivered when promised brand new in a sealed original box.","1"
"B00T7EXKLG","ASUS G751JL 17-Inch Gaming Laptop [2014 model]","5","2015-07-04","Exceeded my expectations on every level. DO IT!!","I haven't written a review on anything in years, but I've been so happy with this purchase that I was compelled to. As with anything this isn't a *perfect* product, but I haven't found anything to complain about yet either. The qualities I sought out were speed, build quality, low noise, good cooling system, and of course, low(ish) cost. Going into this purchase I did a lot of research; ended up with this specific model and I like to think I made the right choice.<br /><br />Over the last couple of weeks I've really been stressing this thing, gaming a lot, traveling with it, etc. and every expectation has been met...exceeded in most cases. For a gaming laptop it excels in EVERY desired attribute. The only thing that may not prove to be as future proof as the rest of it's specs is the GPU. At the time of this writing, the 965M GPU can run current games maxed out with no problem. Check out the screen shot for a sampling of games I currently have installed. Granted, not all of these games are hardware intensive, but most of them are, and I can run them all perfectly with the graphics settings set very high (most of them maxed). Certain features like DirectX 11 Tessellation in Batman Arkham City had to be turned off, for example, but once I disabled it there were no more frame rate drops (and personally, I can't tell a difference in graphics quality with it disabled). With time (a couple of years, give or take) I've sure there will be games that will bring it to it's knees, but for the time being, you're golden. You could buy a &#34;better&#34; ASUS ROG laptop with a higher end GPU but you'll be spending hundreds more, maybe even a grand more if you want the absolute current &#34;best&#34;. I just couldn't justify the price, especially since this laptop is so powerful in it's own right. With the money I saved by not purchasing the next model up I bought a bunch of games.<br /><br />To conclude, if your budget is in the 1,000 to 1,500 range, this is the laptop for you. It's bulky and heavy, yes, but I see that as a good thing. The build quality is rock solid, performance (thus far) is waaay beyond expectations, not to mention the screen just rocks! I could go on and on...do yourself a favor and pull the trigger.yes, but I see that as a good thing. The build quality is rock solid, performance (thus far) is waaay beyond expectations, not to mention the screen just rocks! I could go on and on...do yourself a favor and pull the trigger.","82"
"B00FYNP9GI","Laptop Sleeve Bag, Evecase Ultra-Slim Neoprene Padded Sleeve Case Bag w/ Accessory Pocket for Laptop / Gaming Laptop / Notebook / Ultrabook / Chromebook","5","2015-07-04","Five Stars","fits my dell laptop perfectly, extra pocket is just right for the charger.","0"
"B00WMCUHCA","Laptop Cooling Pad, iKross 15 - 17inch Powerful Gaming Laptop Cooling Pad with Four 140mm Fan at 12000RPM","5","2015-07-07","Five Stars","Works great","1"
"B00NWE9SBS","ASUS G751JY 17-Inch Gaming Laptop [2014 model]","5","2015-07-08","Amazing Laptop","I purchased this laptop to do security penetration testing and password audits as opposed to gaming.  Running Kali as a VM and it just cooks.  I'm able to run a virtual hacking lab on this one computer. With the video card I can get about 90,000 MSCASH2 hashes per second, which is quite quick.  The build quality is excellent as is the cooling system.  It's a great laptop!","1"
"B00WMCUHCA","Laptop Cooling Pad, iKross 15 - 17inch Powerful Gaming Laptop Cooling Pad with Four 140mm Fan at 12000RPM","5","2015-07-09","good service","Came with only 3 working fans and lights, they replaced free fasr love the product.","0"
"B00T7EXKLG","ASUS G751JL 17-Inch Gaming Laptop [2014 model]","4","2015-07-10","Just buy it","I looked for a week for a good laptop for this price and this one is fantastic  Pros:Great computer runs every game I have tried on high-ultra setting with no lag.  Cons: I had to give this 4/5 stars because as soon as I took it out of the box the number two key is broken. It still works but is very loose and falls off on occasions. I dont know if this is a factory fault or from careless shipping but when paying so much for a computer I would expect it to be perfect.","4"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","4","2015-07-13","Battery life is pretty good even running at high performance while playing games ...","Runs almost all my games in max settings while playing iTunes. At 60 fps. Decent sound card Using headphones. Lit up key board seriously helps when playing at night. Battery life is pretty good even running at high performance while playing games at max, you'll have around 1 hour 30 min of play before the 10% warning. All around a good laptop for gaming and anything else you want to do.  The only thing that bugs me is even with all power settings set to high performance, if it's unplugged you loose frame rate by 50%","0"
"B00WJSQRNK","Acer Aspire V15 Nitro Black Edition VN7-591G-70RT 15.6-Inch Full HD (1920 x 1080) Gaming Laptop","4","2015-07-15","super fast best and hd graphics the only reason i ...","super fast best and hd graphics the only reason i did not like this laptop is because of battery life is short","2"
"B00IXQE4JQ","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 1TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","4","2015-07-16","Good for the money but will probably have to max ...","Good for the money but will probably have to max out the memory and add another drive to get the WOT game to play other than medium graphics. All else is great. Pretty nice machine.","0"
"B00UOYQ0YW","ASUS G501JW 15-Inch Gaming Laptop [2014 model]","1","2015-07-17","was previusly open liked used. When to Best Buys and all the ...","Product was defectuve no backlight ,was previusly open liked used.When to Best Buys and all the Asus on the floor you could turn the backlight on and off Press F/N and F4 bingo.","2"
"B00WMCUHCA","Laptop Cooling Pad, iKross 15 - 17inch Powerful Gaming Laptop Cooling Pad with Four 140mm Fan at 12000RPM","5","2015-07-17","Great cooling for larger Laptops","i Purchasaed this to keep my MSI Titan laptop cool.<br />I have the version with only one 980m , so cooling wasnt all that terrible. I figured to help prolong the life of such a investment, i would give this a whirl.<br />Temps even on idle have decreased along with temps under gaming loads. I will do a little more of an in depth review tonight with some pics and a temp chart.<br />Best cooling pad i have purchased so far!!","0"
"B00TI6TFHQ","MSI GE Series GE60 Apache Pro-867 15.6-Inch Gaming Laptop (Aluminum Black)","5","2015-07-17","Five Stars","Excelente lapto 100 % recomendable","0"
"B00SIJGKEA","Alienware 15 ANW15-7493SLV 15.6-Inch Gaming Laptop (2.50GHz 4th Generation Intel Core i7 4710HQ Processor, 16GB RAM, 256GB SSD, Windows 8.1) [Discontinued By Manufacturer]","5","2015-07-17","Five Stars","good","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-07-18","Working great so far. Seemed/seems a best bang-for-the-buck high-performance / gaming laptop.","Son did research on laptops helping to choose his graduation gift:)  Chose this one w/256GB SSD and is VERY happy with it.  When not using for school I know it gets lots of gaming & here its working well in all regards.  He may be upgrading to 500GB SSD or so in a few months.<br /><br />Some other pricier laptops w/comparable specs may look a bit more fancy & may have more tapered edges that better give the allusion of thinness but this seemed/seems the best bang-for-the-buck for a high-performance / gaming laptop.<br /><br />Like the somewhat understated sporty red-and-black color theme.  Only silly thing is the &#34;Republic of Gamers&#34; badge but its not too noticeable.","0"
